BOROUGH,ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,COUNTY,STATUS1,STATUS2,STATUS3,BLOCK,LOT
Bronx,10452,959,ANDERSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,421-A (16),,2507,32
Bronx,10452,960,ANDERSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2504,62
Bronx,10452,963,ANDERSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,J-51,,2507,29
Bronx,10452,974,ANDERSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2504,72
Bronx,10452,976,ANDERSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2504,73
Bronx,10452,985,ANDERSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2507,24
Bronx,10452,990,ANDERSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,,2504,75
Bronx,10452,1035,ANDERSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,421-A (1-15),,2508,31
Bronx,10452,1038 TO 1040,ANDERSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2504,94
Bronx,10452,1045,ANDERSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,,2508,26
Bronx,10452,1050 TO 1052,ANDERSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2504,94
Bronx,10452,1060,ANDERSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2505,1
Bronx,10452,1070,ANDERSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2505,3
Bronx,10452,1080,ANDERSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2505,6
Bronx,10452,1088,ANDERSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2505,11
Bronx,10452,1092,ANDERSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,,2505,15
Bronx,10452,1098,ANDERSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2505,17
Bronx,10452,1110,ANDERSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2505,40
Bronx,10452,1130,ANDERSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2505,46
Bronx,10452,1140 TO 1150,ANDERSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2505,50
Bronx,10452,1172,ANDERSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2510,63
Bronx,10452,1178,ANDERSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,SECTION 610 OF PHFL,,2510,67
Bronx,10452,1180,ANDERSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,,2510,69
Bronx,10452,1160,CROMWELL,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2496,34
Bronx,10452,1164,CROMWELL,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2496,40
Bronx,10452,1184,CROMWELL,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2496,46
Bronx,10452,1001,DR MARTIN L KING JR,BLVD,,,,BRONX,60,MULTIPLE DWELLING A,,,2527,1
Bronx,10452,1096,DR MARTIN L KING JR,BLVD,,,,BRONX,60,MULTIPLE DWELLING A,421-A (16),,2526,159
Bronx,10452,1212,DR MARTIN L KING JR,BLVD,,,,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,,2528,11
Bronx,10452,1425,DR MARTIN L KING JR,BLVD,1425,UNIVERSITY,AVE,BRONX,60,MULTIPLE DWELLING A,,,2537,47
Bronx,10452,70,E 162ND,ST,,,,BRONX,60,MULTIPLE DWELLING A,,,2484,15
Bronx,10452,149,E 165TH,ST,,,,BRONX,60,MULTIPLE DWELLING A,SECTION 610 OF PHFL,,2472,1
Bronx,10452,150,E 165TH,ST,,,,BRONX,60,MULTIPLE DWELLING A,,,2471,21
Bronx,10452,153,E 165TH,ST,,,,BRONX,60,MULTIPLE DWELLING A,,,2472,32
Bronx,10452,2 TO 6,E 167TH,ST,,,,BRONX,60,MULTIPLE DWELLING A,,,2496,52
Bronx,10452,111,E 167TH,ST,,,,BRONX,60,MULTIPLE DWELLING A,,,2465,1
Bronx,10452,50,E 168TH,ST,,,,BRONX,60,MULTIPLE DWELLING A,SECTION 610 OF PHFL,,2480,1
Bronx,10452,105,E 168TH,ST,,,,BRONX,60,MULTIPLE DWELLING A,,,2466,1
Bronx,10452,114,E 168TH,ST,,,,BRONX,60,MULTIPLE DWELLING A,,,2465,34
Bronx,10452,125,E 168TH,ST,,,,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,,2466,44
Bronx,10452,155,E 168TH,ST,,,,BRONX,60,MULTIPLE DWELLING A,,,2466,40
Bronx,10452,16,E 169TH,ST,,,,BRONX,60,MULTIPLE DWELLING A,,,2481,11
Bronx,10452,27,E 169TH,ST,,,,BRONX,60,MULTIPLE DWELLING A,,,2839,36
Bronx,10452,38 TO 40,E 169TH,ST,,,,BRONX,60,MULTIPLE DWELLING A,J-51,,2481,19
Bronx,10452,115,E 169TH,ST,,,,BRONX,60,MULTIPLE DWELLING A,,,2839,83
Bronx,10452,127 TO 165,E 169TH,ST,,,,BRONX,60,MULTIPLE DWELLING A,,,2839,75
Bronx,10452,152 TO 156,E 171ST,ST,,,,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,,2833,14
Bronx,10452,50,E 172ND,ST,14741476,TOWNSEND,AVE,BRONX,60,MULTIPLE DWELLING A,,,2844,50
Bronx,10452,111 TO 113,E 172ND,ST,119,E 172ND,ST,BRONX,60,MULTIPLE DWELLING A,,,2835,12
Bronx,10452,12,E CLARKE,PL,,,,BRONX,60,MULTIPLE DWELLING A,,,2839,10
Bronx,10452,15,E CLARKE,PL,,,,BRONX,60,MULTIPLE DWELLING A,,,2840,38
Bronx,10452,20,E CLARKE,PL,,,,BRONX,60,MULTIPLE DWELLING A,,,2839,14
Bronx,10452,30,E CLARKE,PL,,,,BRONX,60,MULTIPLE DWELLING A,J-51,,2839,18
Bronx,10452,31 TO 35,E CLARKE,PL,,,,BRONX,60,MULTIPLE DWELLING A,,,2840,22
Bronx,10452,105,E CLARKE,PL,1320,WALTON,AVE,BRONX,60,MULTIPLE DWELLING A,,,2840,47
Bronx,10452,108,E CLARKE,PL,,,,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,,2839,41
Bronx,10452,112,E CLARKE,PL,,,,BRONX,60,MULTIPLE DWELLING A,,,2839,49
Bronx,10452,121,E CLARKE,PL,,,,BRONX,60,MULTIPLE DWELLING A,,,2840,88
Bronx,10452,128,E CLARKE,PL,,,,BRONX,60,MULTIPLE DWELLING A,,,2839,53
Bronx,10452,117 TO 123,E MOUNT EDEN,AVE,16411645,GRAND CONCOURSE,,BRONX,60,MULTIPLE DWELLING A,,,2838,27
Bronx,10452,1245,EDWARD L GRANT,HWY,,,,BRONX,60,MULTIPLE DWELLING A,421-A (16),,2506,54
Bronx,10452,1275 TO 1279,EDWARD L GRANT,HWY,,,,BRONX,60,MULTIPLE DWELLING A,,,2506,104
Bronx,10452,1285,EDWARD L GRANT,HWY,,,,BRONX,60,MULTIPLE DWELLING A,421-A (16),,2506,100
Bronx,10452,1307,EDWARD L GRANT,HWY,,,,BRONX,60,MULTIPLE DWELLING A,,,2506,147
Bronx,10452,1325,EDWARD L GRANT,HWY,,,,BRONX,60,MULTIPLE DWELLING A,,,2506,138
Bronx,10452,1337,EDWARD L GRANT,HWY,,,,BRONX,60,MULTIPLE DWELLING A,,,2506,134
Bronx,10452,1401,EDWARD L GRANT,HWY,1355,SHAKESPEARE,AVE,BRONX,60,MULTIPLE DWELLING A,421-A (16),,2520,45
Bronx,10452,1439 TO 1449,EDWARD L GRANT,HWY,,,,BRONX,60,MULTIPLE DWELLING A,,,2522,98
Bronx,10452,15,ELLIOT,PL,,,,BRONX,60,MULTIPLE DWELLING A,,,2842,33
Bronx,10452,16,ELLIOT,PL,,,,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,,2841,10
Bronx,10452,22 TO 24,ELLIOT,PL,,,,BRONX,60,MULTIPLE DWELLING A,,,2841,14
Bronx,10452,23 TO 25,ELLIOT,PL,,,,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,,2842,29
Bronx,10452,38 TO 44,ELLIOT,PL,,,,BRONX,60,MULTIPLE DWELLING A,,,2841,18
Bronx,10452,41 TO 45,ELLIOT,PL,,,,BRONX,60,MULTIPLE DWELLING A,,,2842,23
Bronx,10452,104 TO 106,ELLIOT,PL,,,,BRONX,60,MULTIPLE DWELLING A,,,2841,45
Bronx,10452,105 TO 107,ELLIOT,PL,,,,BRONX,60,MULTIPLE DWELLING A,,,2842,38
Bronx,10452,114 TO 116,ELLIOT,PL,,,,BRONX,60,MULTIPLE DWELLING A,,,2841,50
Bronx,10452,119 TO 125,ELLIOT,PL,,,,BRONX,60,MULTIPLE DWELLING B,,,2842,80
Bronx,10452,124 TO 130,ELLIOT,PL,,,,BRONX,60,MULTIPLE DWELLING A,,,2841,55
Bronx,10452,133 TO 135,ELLIOT,PL,,,,BRONX,60,MULTIPLE DWELLING A,,,2842,71
Bronx,10452,134,ELLIOT,PL,,,,BRONX,60,MULTIPLE DWELLING A,,,2841,61
Bronx,10452,15,FEATHERBED,LN,,,,BRONX,60,MULTIPLE DWELLING A,,,2861,5
Bronx,10452,37,FEATHERBED,LN,,,,BRONX,60,MULTIPLE DWELLING A,,,2865,126
Bronx,10452,38,FEATHERBED,LN,,,,BRONX,60,MULTIPLE DWELLING A,,,2865,110
Bronx,10452,47,FEATHERBED,LN,,,,BRONX,60,MULTIPLE DWELLING A,,,2865,129
Bronx,10452,54 TO 56,FEATHERBED,LN,,,,BRONX,60,MULTIPLE DWELLING A,,,2865,103
Bronx,10452,65,FEATHERBED,LN,,,,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,,2876,31
Bronx,10452,81,FEATHERBED,LN,,,,BRONX,60,MULTIPLE DWELLING A,,,2876,37
Bronx,10452,93,FEATHERBED,LN,,,,BRONX,60,MULTIPLE DWELLING A,,,2876,40
Bronx,10452,99,FEATHERBED,LN,,,,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,,2876,43
Bronx,10452,124,FEATHERBED,LN,,,,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,,2874,97
Bronx,10452,910,GERARD,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2476,68
Bronx,10452,918,GERARD,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2476,71
Bronx,10452,928,GERARD,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2476,74
Bronx,10452,1006,GERARD,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2477,1
Bronx,10452,1014,GERARD,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2477,7
Bronx,10452,1015,GERARD,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2486,30
Bronx,10452,1020,GERARD,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2477,11
Bronx,10452,1025,GERARD,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2486,25
Bronx,10452,1040,GERARD,AVE,,,,BRONX,60,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,2477,15
Bronx,10452,1065,GERARD,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2487,10
Bronx,10452,1068,GERARD,AVE,,,,BRONX,60,MULTIPLE DWELLING A,421-A (1-15),,2478,7
Bronx,10452,1075,GERARD,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2487,20
Bronx,10452,1079,GERARD,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2487,30
Bronx,10452,1082 TO 1084,GERARD,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2478,12
Bronx,10452,1083,GERARD,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2487,32
Bronx,10452,1098 TO 1100,GERARD,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2478,18
Bronx,10452,1111,GERARD,AVE,,,,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),2487,42
Bronx,10452,1112 TO 1114,GERARD,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2478,24
Bronx,10452,1151 TO 1155,GERARD,AVE,5759,MCCLELLAN,ST,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,J-51,2488,46
Bronx,10452,1165,GERARD,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2488,41
Bronx,10452,1166,GERARD,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2479,5
Bronx,10452,1170,GERARD,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2479,12
Bronx,10452,1175,GERARD,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2488,36
Bronx,10452,1180,GERARD,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2479,15
Bronx,10452,1183,GERARD,AVE,,,,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,,2488,31
Bronx,10452,1265,GERARD,AVE,,,,BRONX,60,MULTIPLE DWELLING B,,,2489,54
Bronx,10452,1270,GERARD,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2481,1
Bronx,10452,1001,GRAND CONCOURSE,,123,E 164TH,ST,BRONX,60,MULTIPLE DWELLING A,,,2471,50
Bronx,10452,1015,GRAND CONCOURSE,,,,,BRONX,60,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,2471,36
Bronx,10452,1029 TO 1035,GRAND CONCOURSE,,158,E 165TH,ST,BRONX,60,MULTIPLE DWELLING A,J-51,,2471,24
Bronx,10452,1049,GRAND CONCOURSE,,,,,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,,2472,28
Bronx,10452,1055,GRAND CONCOURSE,,,,,BRONX,60,MULTIPLE DWELLING A,,,2472,23
Bronx,10452,1075,GRAND CONCOURSE,,,,,BRONX,60,MULTIPLE DWELLING A,,,2472,11
Bronx,10452,1151 TO 1157,GRAND CONCOURSE,,,,,BRONX,60,MULTIPLE DWELLING A,,,2463,21
Bronx,10452,1171 TO 1175,GRAND CONCOURSE,,,,,BRONX,60,MULTIPLE DWELLING A,,,2463,16
Bronx,10452,1183 TO 1185,GRAND CONCOURSE,,,,,BRONX,60,MULTIPLE DWELLING A,,,2463,53
Bronx,10452,1197,GRAND CONCOURSE,,,,,BRONX,60,MULTIPLE DWELLING A,,,2463,46
Bronx,10452,1215,GRAND CONCOURSE,,,,,BRONX,60,MULTIPLE DWELLING A,,,2464,1
Bronx,10452,1225 TO 1227,GRAND CONCOURSE,,,,,BRONX,60,MULTIPLE DWELLING A,,,2464,7
Bronx,10452,1235,GRAND CONCOURSE,,,,,BRONX,60,MULTIPLE DWELLING A,,,2464,23
Bronx,10452,1269,GRAND CONCOURSE,,,,,BRONX,60,MULTIPLE DWELLING A,,,2466,32
Bronx,10452,1291 TO 1295,GRAND CONCOURSE,,,,,BRONX,60,MULTIPLE DWELLING A,,,2839,68
Bronx,10452,1299,GRAND CONCOURSE,,150,E CLARKE,PL,BRONX,60,MULTIPLE DWELLING A,,,2839,57
Bronx,10452,1355,GRAND CONCOURSE,,153,MARCY,PL,BRONX,60,MULTIPLE DWELLING A,,,2841,70
Bronx,10452,1373 TO 1377,GRAND CONCOURSE,,136138,ELLIOT,PL,BRONX,60,MULTIPLE DWELLING A,,,2841,63
Bronx,10452,1401,GRAND CONCOURSE,,,,,BRONX,60,MULTIPLE DWELLING A,,,2842,59
Bronx,10452,1505,GRAND CONCOURSE,,,,,BRONX,60,MULTIPLE DWELLING A,,,2835,26
Bronx,10452,1515,GRAND CONCOURSE,,,,,BRONX,60,MULTIPLE DWELLING A,,,2835,16
Bronx,10452,1555,GRAND CONCOURSE,,,,,BRONX,60,MULTIPLE DWELLING A,,,2836,12
Bronx,10452,1565,GRAND CONCOURSE,,,,,BRONX,60,MULTIPLE DWELLING A,,,2837,31
Bronx,10452,1575,GRAND CONCOURSE,,,,,BRONX,60,MULTIPLE DWELLING A,,,2837,18
Bronx,10452,1665,GRAND CONCOURSE,,,,,BRONX,60,MULTIPLE DWELLING A,,,2838,23
Bronx,10452,1675,GRAND CONCOURSE,,,,,BRONX,60,MULTIPLE DWELLING A,,,2838,12
Bronx,10452,1245,GRANDVIEW,PL,,,,BRONX,60,MULTIPLE DWELLING A,,,2465,38
Bronx,10452,103 TO 105,HAWKSTONE,ST,,,,BRONX,60,MULTIPLE DWELLING A,,,2837,1
Bronx,10452,1484,INWOOD,AVE,,,,BRONX,60,MULTIPLE DWELLING A,SECTION 610 OF PHFL,,2859,1
Bronx,10452,1001,JEROME,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2504,141
Bronx,10452,1005,JEROME,AVE,1000,ANDERSON,AVE,BRONX,60,MULTIPLE DWELLING A,,,2504,126
Bronx,10452,1055,JEROME,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2504,105
Bronx,10452,1065 TO 1081,JEROME,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2505,30
Bronx,10452,1115,JEROME,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2505,84
Bronx,10452,1141 TO 1161,JEROME,AVE,,,,BRONX,60,MULTIPLE DWELLING A,ARTICLES 14 & 15,,2505,64
Bronx,10452,1263,JEROME,AVE,,,,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,,2855,27
Bronx,10452,1325,JEROME,AVE,7,W CLARKE,PL,BRONX,60,MULTIPLE DWELLING A,,,2856,7501
Bronx,10452,64,JESUP,PL,,,,BRONX,60,MULTIPLE DWELLING A,,,2872,25
Bronx,10452,65,JESUP,PL,14451447,JESUP,AVE,BRONX,60,MULTIPLE DWELLING B,,,2872,200
Bronx,10452,1387 TO 1389,JESUP,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2872,40
Bronx,10452,1400,JESUP,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2872,54
Bronx,10452,1401,JESUP,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2872,36
Bronx,10452,1404,JESUP,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2872,58
Bronx,10452,1419,JESUP,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2872,29
Bronx,10452,1427,JESUP,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2872,28
Bronx,10452,1450,JESUP,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2872,189
Bronx,10452,1455,JESUP,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2872,205
Bronx,10452,1458,JESUP,AVE,,,,BRONX,60,MULTIPLE DWELLING B,ROOMING HOUSE,,2872,311
Bronx,10452,1465 TO 1469,JESUP,AVE,,,,BRONX,60,MULTIPLE DWELLING B,,,2872,207
Bronx,10452,1475 TO 1479,JESUP,AVE,84,W 172ND,ST,BRONX,60,MULTIPLE DWELLING A,,,2872,216
Bronx,10452,1510,JESUP,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2872,287
Bronx,10452,1530,JESUP,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2872,281
Bronx,10452,1546,JESUP,AVE,,,,BRONX,60,MULTIPLE DWELLING A,421-A (16),,2872,275
Bronx,10452,1548,JESUP,AVE,,,,BRONX,60,MULTIPLE DWELLING A,421-A (16),,2872,273
Bronx,10452,1550,JESUP,AVE,,,,BRONX,60,MULTIPLE DWELLING A,421-A (16),,2872,273
Bronx,10452,1592,JESUP,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2872,256
Bronx,10452,1425 TO 1441,MACOMBS,RD,1425,JEROME,AVE,BRONX,60,MULTIPLE DWELLING A,,,2857,81
Bronx,10452,1447,MACOMBS,RD,,,,BRONX,60,MULTIPLE DWELLING A,,,2857,77
Bronx,10452,1460,MACOMBS,RD,,,,BRONX,60,MULTIPLE DWELLING A,,,2858,1
Bronx,10452,1479,MACOMBS,RD,1479,CROMWELL,AVE,BRONX,60,MULTIPLE DWELLING A,ARTICLE 11,,2872,312
Bronx,10452,1485,MACOMBS,RD,,,,BRONX,60,MULTIPLE DWELLING B,,,2857,28
Bronx,10452,1491,MACOMBS,RD,,,,BRONX,60,MULTIPLE DWELLING A,,,2872,320
Bronx,10452,1505,MACOMBS,RD,,,,BRONX,60,MULTIPLE DWELLING A,,,2872,326
Bronx,10452,1515,MACOMBS,RD,,,,BRONX,60,MULTIPLE DWELLING A,,,2872,331
Bronx,10452,1566,MACOMBS,RD,,,,BRONX,60,MULTIPLE DWELLING A,,,2865,32
Bronx,10452,14 TO 16,MARCY,PL,,,,BRONX,60,MULTIPLE DWELLING A,,,2840,8
Bronx,10452,15,MARCY,PL,,,,BRONX,60,MULTIPLE DWELLING A,,,2841,1
Bronx,10452,22 TO 24,MARCY,PL,,,,BRONX,60,MULTIPLE DWELLING A,J-51,,2840,14
Bronx,10452,35,MARCY,PL,,,,BRONX,60,MULTIPLE DWELLING A,,,2841,25
Bronx,10452,38 TO 40,MARCY,PL,13351337,WALTON,AVE,BRONX,60,MULTIPLE DWELLING A,,,2840,18
Bronx,10452,106 TO 108,MARCY,PL,,,,BRONX,60,MULTIPLE DWELLING A,,,2840,49
Bronx,10452,120,MARCY,PL,,,,BRONX,60,MULTIPLE DWELLING A,,,2840,54
Bronx,10452,125,MARCY,PL,,,,BRONX,60,MULTIPLE DWELLING A,,,2841,83
Bronx,10452,130,MARCY,PL,,,,BRONX,60,MULTIPLE DWELLING A,,,2840,54
Bronx,10452,35,MCCLELLAN,ST,11491157,RIVER,AVE,BRONX,60,MULTIPLE DWELLING A,,,2496,81
Bronx,10452,80,MCCLELLAN,ST,,,,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,,2478,30
Bronx,10452,85,MCCLELLAN,ST,,,,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,,2479,1
Bronx,10452,115,MCCLELLAN,ST,,,,BRONX,60,MULTIPLE DWELLING A,,,2463,26
Bronx,10452,1261,MERRIAM,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2529,63
Bronx,10452,1307 TO 1315,MERRIAM,AVE,,,,BRONX,60,MULTIPLE DWELLING A,J-51,,2532,43
Bronx,10452,1314,MERRIAM,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2531,5
Bronx,10452,1333,MERRIAM,AVE,,,,BRONX,60,MULTIPLE DWELLING A,J-51,,2532,33
Bronx,10452,1337,MERRIAM,AVE,,,,BRONX,60,MULTIPLE DWELLING A,J-51,,2532,33
Bronx,10452,1340,MERRIAM,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2531,13
Bronx,10452,1343,MERRIAM,AVE,,,,BRONX,60,MULTIPLE DWELLING A,J-51,,2532,33
Bronx,10452,1350 TO 1354,MERRIAM,AVE,,,,BRONX,60,MULTIPLE DWELLING A,421-A (1-15),,2531,18
Bronx,10452,1360,MERRIAM,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2535,1
Bronx,10452,1406,MERRIAM,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2536,1
Bronx,10452,1414,MERRIAM,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2536,5
Bronx,10452,1030 TO 1040,NELSON,AVE,8892,W 165TH,ST,BRONX,60,MULTIPLE DWELLING A,,,2512,59
Bronx,10452,1035 TO 1045,NELSON,AVE,10341044,OGDEN,AVE,BRONX,60,MULTIPLE DWELLING A,,,2512,15
Bronx,10452,1065,NELSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2514,36
Bronx,10452,1075,NELSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2514,32
Bronx,10452,1085,NELSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2514,25
Bronx,10452,1173 TO 1177,NELSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,,2516,58
Bronx,10452,1176,NELSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,421-A (16),,2515,3
Bronx,10452,1192 TO 1196,NELSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2515,9
Bronx,10452,1210,NELSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2515,14
Bronx,10452,1262,NELSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,,2517,15
Bronx,10452,1265 TO 1275,NELSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2518,31
Bronx,10452,1314,NELSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2519,1
Bronx,10452,1344,NELSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2520,23
Bronx,10452,1360,NELSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,,2520,26
Bronx,10452,1372,NELSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2520,28
Bronx,10452,1375,NELSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2521,31
Bronx,10452,1385,NELSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,,2521,27
Bronx,10452,1386,NELSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2873,8
Bronx,10452,1391,NELSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2521,24
Bronx,10452,1395,NELSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,421-A (16),,2874,7501
Bronx,10452,1402,NELSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,421-A (1-15),,2873,13
Bronx,10452,1410 TO 1416,NELSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2873,16
Bronx,10452,1422,NELSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2873,21
Bronx,10452,1445,NELSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2874,37
Bronx,10452,1465,NELSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2874,33
Bronx,10452,1485,NELSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2874,134
Bronx,10452,1525 TO 1529,NELSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2874,107
Bronx,10452,1531,NELSON,AVE,,,,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),2874,106
Bronx,10452,1545,NELSON,AVE,118122,FEATHERBED,LN,BRONX,60,MULTIPLE DWELLING A,,,2874,98
Bronx,10452,900,OGDEN,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2511,13
Bronx,10452,917,OGDEN,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2524,21
Bronx,10452,919,OGDEN,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2524,20
Bronx,10452,930,OGDEN,AVE,939,WOODYCREST,AVE,BRONX,60,MULTIPLE DWELLING A,,,2511,22
Bronx,10452,934,OGDEN,AVE,,,,BRONX,60,MULTIPLE DWELLING B,GARDEN COMPLEX,,2511,25
Bronx,10452,935,OGDEN,AVE,,,,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,,2524,18
Bronx,10452,949,OGDEN,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2524,16
Bronx,10452,950,OGDEN,AVE,,,,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),2511,7501
Bronx,10452,987,OGDEN,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2524,57
Bronx,10452,989,OGDEN,AVE,,,,BRONX,60,MULTIPLE DWELLING A,,,2524,56
